timestamp,use_kW
2016-01-01 13:39:00,0.568
2016-01-01 13:40:00,0.5793333333333333
2016-01-01 13:41:00,0.58
2016-01-01 13:42:00,0.5896666666666666
2016-01-01 13:43:00,0.578
2016-01-01 13:44:00,0.547
2016-01-01 13:45:00,0.5173333333333333
2016-01-01 13:46:00,0.5033333333333333
2016-01-01 13:47:00,0.524
2016-01-01 13:48:00,0.5446666666666666
2016-01-01 13:49:00,0.5573333333333335
2016-01-01 13:50:00,0.544
2016-01-01 13:51:00,0.53
2016-01-01 13:52:00,0.53
2016-01-01 13:53:00,0.526
2016-01-01 13:54:00,0.52
2016-01-01 13:55:00,0.52
2016-01-01 13:56:00,0.5449999999999999
2016-01-01 13:57:00,0.554
2016-01-01 13:58:00,0.5456666666666667
2016-01-01 13:59:00,0.5559999999999999
2016-01-01 14:00:00,0.5663333333333332
2016-01-01 14:01:00,0.5766666666666665
2016-01-01 14:02:00,0.538
2016-01-01 14:03:00,0.4686666666666667
2016-01-01 14:04:00,0.427
2016-01-01 14:05:00,0.38
2016-01-01 14:06:00,0.345
2016-01-01 14:07:00,0.3226666666666666
2016-01-01 14:08:00,0.311
2016-01-01 14:09:00,0.338
2016-01-01 14:10:00,0.3593333333333333
2016-01-01 14:11:00,0.3806666666666666
2016-01-01 14:12:00,0.4013333333333334
2016-01-01 14:13:00,0.423
2016-01-01 14:14:00,0.4526666666666666
2016-01-01 14:15:00,0.4733333333333333
2016-01-01 14:16:00,0.4959999999999999
2016-01-01 14:17:00,0.5176666666666667
2016-01-01 14:18:00,0.5206666666666667
2016-01-01 14:19:00,0.5589999999999999
2016-01-01 14:20:00,0.5966666666666666
2016-01-01 14:21:00,0.6483333333333333
2016-01-01 14:22:00,0.696
2016-01-01 14:23:00,0.7416666666666667
2016-01-01 14:24:00,0.7746666666666667
2016-01-01 14:25:00,0.725
2016-01-01 14:26:00,0.6166666666666667
2016-01-01 14:27:00,0.5359999999999999
2016-01-01 14:28:00,0.492
2016-01-01 14:29:00,0.4673333333333333
2016-01-01 14:30:00,0.4466666666666666
2016-01-01 14:31:00,0.447
2016-01-01 14:32:00,0.4646666666666667
2016-01-01 14:33:00,0.5083333333333333
2016-01-01 14:34:00,0.5760000000000001
2016-01-01 14:35:00,0.615
2016-01-01 14:36:00,0.6373333333333334
2016-01-01 14:37:00,0.676
2016-01-01 14:38:00,0.6986666666666665
2016-01-01 14:39:00,0.7193333333333333
2016-01-01 14:40:00,0.7099999999999999
2016-01-01 14:41:00,0.7113333333333334
2016-01-01 14:42:00,0.732
2016-01-01 14:43:00,0.7553333333333333
2016-01-01 14:44:00,0.7933333333333333
2016-01-01 14:45:00,0.81
2016-01-01 14:46:00,0.8076666666666666
2016-01-01 14:47:00,0.8026666666666668
2016-01-01 14:48:00,0.795
2016-01-01 14:49:00,0.74
2016-01-01 14:50:00,0.689
2016-01-01 14:51:00,0.654
2016-01-01 14:52:00,0.6083333333333333
2016-01-01 14:53:00,0.58
2016-01-01 14:54:00,0.58
2016-01-01 14:55:00,0.5853333333333333
2016-01-01 14:56:00,0.607
2016-01-01 14:57:00,0.626
2016-01-01 14:58:00,0.6426666666666667
2016-01-01 14:59:00,0.6566666666666666
2016-01-01 15:00:00,0.667
2016-01-01 15:01:00,0.6773333333333333
2016-01-01 15:02:00,0.6953333333333334
2016-01-01 15:03:00,0.708
2016-01-01 15:04:00,0.6933333333333332
2016-01-01 15:05:00,0.6813333333333333
2016-01-01 15:06:00,0.671
2016-01-01 15:07:00,0.6513333333333333
2016-01-01 15:08:00,0.6403333333333333
2016-01-01 15:09:00,0.63
2016-01-01 15:10:00,0.6293333333333333
2016-01-01 15:11:00,0.616
2016-01-01 15:12:00,0.5746666666666667
2016-01-01 15:13:00,0.5316666666666667
2016-01-01 15:14:00,0.482
2016-01-01 15:15:00,0.4406666666666667
2016-01-01 15:16:00,0.4126666666666666
2016-01-01 15:17:00,0.417
2016-01-01 15:18:00,0.41
2016-01-01 15:19:00,0.421
2016-01-01 15:20:00,0.452
2016-01-01 15:21:00,0.4873333333333333
2016-01-01 15:22:00,0.5193333333333333
2016-01-01 15:23:00,0.5400000000000001
2016-01-01 15:24:00,0.5713333333333334
2016-01-01 15:25:00,0.607
2016-01-01 15:26:00,0.644
2016-01-01 15:27:00,0.7106666666666667
2016-01-01 15:28:00,0.7533333333333334
2016-01-01 15:29:00,0.7739999999999999
2016-01-01 15:30:00,0.8166666666666667
2016-01-01 15:31:00,0.8376666666666667
2016-01-01 15:32:00,0.848
2016-01-01 15:33:00,0.85
2016-01-01 15:34:00,0.8326666666666667
2016-01-01 15:35:00,0.785
2016-01-01 15:36:00,0.6213333333333334
2016-01-01 15:37:00,0.523
2016-01-01 15:38:00,0.4896666666666666
2016-01-01 15:39:00,0.4799999999999999
2016-01-01 15:40:00,0.4799999999999999
2016-01-01 15:41:00,0.4799999999999999
2016-01-01 15:42:00,0.4883333333333333
2016-01-01 15:43:00,0.538
2016-01-01 15:44:00,0.5863333333333334
2016-01-01 15:45:00,0.6453333333333333
2016-01-01 15:46:00,0.669
2016-01-01 15:47:00,0.7033333333333333
2016-01-01 15:48:00,0.7336666666666666
2016-01-01 15:49:00,0.744
2016-01-01 15:50:00,0.7543333333333333
2016-01-01 15:51:00,0.7646666666666667
2016-01-01 15:52:00,0.78
2016-01-01 15:53:00,0.8006666666666667
2016-01-01 15:54:00,0.8156666666666667
2016-01-01 15:55:00,0.82
2016-01-01 15:56:00,0.8136666666666666
2016-01-01 15:57:00,0.81
2016-01-01 15:58:00,0.775
2016-01-01 15:59:00,0.7086666666666666
2016-01-01 16:00:00,0.6363333333333333
2016-01-01 16:01:00,0.588
2016-01-01 16:02:00,0.6466666666666667
2016-01-01 16:03:00,0.6686666666666667
2016-01-01 16:04:00,0.67
2016-01-01 16:05:00,0.67
2016-01-01 16:06:00,0.6603333333333334
2016-01-01 16:07:00,0.65
2016-01-01 16:08:00,0.65
2016-01-01 16:09:00,0.651
2016-01-01 16:10:00,0.6573333333333334
2016-01-01 16:11:00,0.64
2016-01-01 16:12:00,0.642
2016-01-01 16:13:00,0.6523333333333333
2016-01-01 16:14:00,0.6653333333333333
2016-01-01 16:15:00,0.683
2016-01-01 16:16:00,0.6933333333333332
2016-01-01 16:17:00,0.7
2016-01-01 16:18:00,0.704
2016-01-01 16:19:00,0.7186666666666667
2016-01-01 16:20:00,0.7253333333333333
2016-01-01 16:21:00,0.6950000000000001
2016-01-01 16:22:00,0.6593333333333333
2016-01-01 16:23:00,0.6386666666666667
2016-01-01 16:24:00,0.6
2016-01-01 16:25:00,0.5483333333333333
2016-01-01 16:26:00,0.51
2016-01-01 16:27:00,0.458
2016-01-01 16:28:00,0.4326666666666667
2016-01-01 16:29:00,0.4606666666666666
2016-01-01 16:30:00,0.502
2016-01-01 16:31:00,0.5266666666666667
2016-01-01 16:32:00,0.5473333333333333
2016-01-01 16:33:00,0.541
2016-01-01 16:34:00,0.5400000000000001
2016-01-01 16:35:00,0.511
2016-01-01 16:36:00,0.5
2016-01-01 16:37:00,0.5006666666666667
2016-01-01 16:38:00,0.512
2016-01-01 16:39:00,0.534
2016-01-01 16:40:00,0.5650000000000001
2016-01-01 16:41:00,0.592
2016-01-01 16:42:00,0.607
2016-01-01 16:43:00,0.6353333333333333
2016-01-01 16:44:00,0.635
2016-01-01 16:45:00,0.58
2016-01-01 16:46:00,0.5216666666666667
2016-01-01 16:47:00,0.47
2016-01-01 16:48:00,0.427
2016-01-01 16:49:00,0.4006666666666666
